offline_policy,online_policy,policy,n_cores,u_per_core,seed,n_tasks,total_utilization,solve_seconds,sim_seconds,offline_feasible,n_hard_jobs,n_soft_jobs,hard_miss_ratio,soft_miss_ratio,deadline_miss_ratio,acceptance_ratio,qos_mean,qos_weighted,qos_accepted,soft_response_mean_ticks,schedulable,energy_j,mean_chip_power_w,peak_chip_power_w,tdp_w,tdp_violation_ratio,mean_core_power_w,mean_core_busy_ratio,mean_core_level,sim_steps,horizon_ticks,tasks_per_core
ga,slack,ga+slack,8,1.0,0,32,7.99993,0.8228310219983541,0.016956198000116274,False,197,46,0.03553299492385787,0.9782608695652174,0.2139917695473251,1.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,1065.0,False,7.600000000000001,38.00000000000001,38.0,30.400000000000002,1.0,4.499999999999999,1.0,100.0,263,200000,4
ga,slack,ga+slack,8,1.0,1,32,7.999885,0.6684583759997622,0.016974811000181944,False,198,41,0.04040404040404041,0.975609756097561,0.200836820083682,1.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,42000.0,False,7.599999999999995,37.99999999999998,38.0,30.400000000000002,1.0,4.499999999999993,1.0,100.0,261,200000,4
ga,slack,ga+slack,8,1.0,2,32,7.999975,0.6558492409985774,0.016545910000786535,False,169,50,0.029585798816568046,0.98,0.2465753424657534,1.0,0.02,0.02,0.02,1402.0,False,7.599999999999995,37.99999999999998,38.0,30.400000000000002,1.0,4.499999999999999,1.0,100.0,239,200000,4
ga,slack,ga+slack,8,1.0,3,32,7.999925,0.6775207489990862,0.016559634001168888,False,196,40,0.04081632653061224,1.0,0.2033898305084746,1.0,0.0,0.0,0.0,0.0,False,7.6,38.0,38.0,30.400000000000002,1.0,4.5,1.0,100.0,257,200000,4
ga,slack,ga+slack,8,1.0,4,32,8.000035,0.8443673670008138,0.016166300998520455,False,205,38,0.07317073170731707,0.9736842105263158,0.2139917695473251,1.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,1511.0,False,7.600000000000003,38.00000000000002,38.0,30.400000000000002,1.0,4.499999999999999,1.0,100.0,262,200000,4
ga,slack,ga+slack,8,1.0,5,32,7.9998949999999995,0.6535917540004448,0.019801495000137947,False,252,42,0.08333333333333333,1.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,False,7.599999999999998,37.99999999999999,38.0,30.400000000000002,1.0,4.4999999999999964,1.0,100.0,313,200000,4
ga,slack,ga+slack,8,1.0,6,32,7.999875,1.6733469099999638,0.03034843100067519,False,222,49,0.02252252252252252,1.0,0.1992619926199262,1.0,0.0,0.0,0.0,0.0,False,7.599999999999999,38.0,38.0,30.400000000000002,1.0,4.499999999999997,1.0,100.0,292,200000,4
ga,slack,ga+slack,8,1.0,7,32,8.000045,1.7001048820002325,0.03062960799979919,False,253,40,0.023715415019762844,1.0,0.15699658703071673,1.0,0.0,0.0,0.0,0.0,False,7.600000000000003,38.00000000000002,38.0,30.400000000000002,1.0,4.4999999999999964,1.0,100.0,314,200000,4
ga,slack,ga+slack,16,0.25,0,64,3.99988,0.6463800609999453,0.02846357800081023,True,418,68,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4908.779411764706,True,5.292073311294764,26.460366556473826,42.5289256198347,59.2,0.0,1.5287729097796128,0.3992865625,70.0,578,200000,4
ga,slack,ga+slack,16,0.25,1,64,4.00008,1.7088035679989844,0.05254873400008364,True,397,81,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5062.506172839506,True,5.404028550964188,27.020142754820945,42.5289256198347,59.2,0.0,1.5637589221763077,0.4222909375,70.0,582,200000,4
ga,slack,ga+slack,16,0.25,2,64,4.000075,1.7763231919998361,0.06802496599993901,True,540,100,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5011.23,True,5.538768341597798,27.693841707988994,42.5289256198347,59.2,0.0,1.6058651067493108,0.4496190625,70.0,763,200000,4
ga,slack,ga+slack,16,0.25,3,64,4.000085,0.768223108998427,0.03253264799968747,True,420,78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5041.602564102564,True,5.300143269054179,26.5007163452709,42.12304866850321,59.2,0.0,1.5312947715794316,0.4215778124999999,69.375,599,200000,4
ga,slack,ga+slack,16,0.25,4,64,3.99996,1.7101734330008185,0.05554986899915093,True,525,78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5027.038461538462,True,5.29699501928374,26.4849750964187,42.12304866850321,59.2,0.0,1.5303109435261706,0.4213903125,69.375,705,200000,4
ga,slack,ga+slack,16,0.25,5,64,4.000055,0.7969926969999506,0.041727018000528915,True,420,93,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5270.709677419355,True,5.485034677685946,27.425173388429734,42.5289256198347,59.2,0.0,1.5890733367768588,0.4509109375,70.0,628,200000,4
ga,slack,ga+slack,16,0.25,6,64,3.99998,1.1432392419992539,0.0590211470007489,True,431,97,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4838.237113402062,True,5.489784661157023,27.448923305785115,42.5289256198347,59.2,0.0,1.5905577066115697,0.44028375,70.0,646,200000,4
ga,slack,ga+slack,16,0.25,7,64,3.99997,0.6759748100012075,0.03649319399846718,True,456,83,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5365.903614457831,True,5.3586046589531735,26.79302329476587,41.799449035812664,59.2,0.0,1.5495639559228667,0.4337540625,68.75,646,200000,4
ga,slack,ga+slack,16,0.5,0,64,7.999885,0.6567176339995058,0.029746651998721063,True,418,68,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4908.779411764706,True,8.428073639302097,42.14036819651049,55.91258034894398,59.2,0.0,2.50877301228191,0.6506865625,83.125,578,200000,4
ga,slack,ga+slack,16,0.5,1,64,7.999945,0.8395631719995436,0.03725792300065223,True,397,81,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5023.20987654321,True,8.416800711845724,42.08400355922862,55.089439853076215,59.2,0.0,2.5052502224517905,0.685858125,82.5,582,200000,4
ga,slack,ga+slack,16,0.5,2,64,7.99995,0.6774625529997138,0.047775975999684306,True,540,100,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4724.38,True,8.427024271809,42.135121359045,54.41946740128558,59.2,0.0,2.5084450849403117,0.71538375,82.5,762,200000,4
ga,slack,ga+slack,16,0.5,3,64,8.00006,0.6436951889991178,0.031187618000330986,True,420,78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5227.538461538462,True,8.491258312947659,42.4562915647383,56.19467401285583,59.2,0.0,2.5285182227961434,0.6661271875000001,83.125,600,200000,4
ga,slack,ga+slack,16,0.5,4,64,7.999765,0.7343236640008399,0.05253512499984936,True,525,78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4749.294871794872,True,8.299605512213036,41.498027561065186,55.24260789715335,59.2,0.0,2.4686267225665746,0.67293625,83.125,704,200000,4
ga,slack,ga+slack,16,0.5,5,64,7.999855,0.6825708129999839,0.04236504299842636,True,420,93,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5543.935483870968,True,8.867249534986227,44.33624767493114,56.71184573002755,59.2,0.0,2.6460154796831983,0.685728125,83.125,629,200000,4
ga,slack,ga+slack,16,0.5,6,64,7.999915,0.6654969970004458,0.041616513999542804,True,431,97,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4923.639175257732,True,8.585372754820936,42.92686377410468,55.38916437098255,59.2,0.0,2.5579289858815413,0.69881625,82.5,647,200000,4
ga,slack,ga+slack,16,0.5,7,64,8.000145,0.6722390519989858,0.036237293999874964,True,456,83,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5053.6626506024095,True,8.415323287786958,42.07661643893479,54.412855831037646,59.2,0.0,2.5047885274334214,0.6934856249999999,81.25,644,200000,4
ga,slack,ga+slack,16,0.75,0,64,12.000125,0.6775010180008394,0.04140130000087083,True,490,73,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3849.6301369863013,True,11.12586752727272,55.6293376363636,58.81248852157943,59.2,0.0,3.3518336022727273,0.941864375,87.5,658,200000,4
ga,slack,ga+slack,16,0.75,1,64,11.99981,0.6358778650010208,0.036179962999085546,True,397,81,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3581.8518518518517,True,11.174058419100076,55.87029209550038,59.06556473829202,59.2,0.0,3.366893255968778,0.9412925,88.125,583,200000,4
ga,slack,ga+slack,16,0.75,2,64,12.00016,0.985791691000486,0.07696897700043337,True,540,100,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3500.7,True,11.392157257300276,56.96078628650139,59.17428833792471,59.2,0.0,3.4350491429063363,0.9600784375,88.125,753,200000,4
ga,slack,ga+slack,16,0.75,3,64,12.00003,1.7167887499999779,0.06296152499999152,True,456,83,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3310.759036144578,True,11.134943079522484,55.674715397612424,59.17428833792471,59.2,0.0,3.3546697123507814,0.9368996875,88.125,646,200000,4
ga,slack,ga+slack,16,0.75,4,64,11.999915,1.7523258479996002,0.06455507700047747,True,525,78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3508.974358974359,True,11.108429827364562,55.542149136822815,58.80367309458219,59.2,0.0,3.346384321051424,0.9405281249999999,87.5,703,200000,4
ga,slack,ga+slack,16,0.75,5,64,12.00013,1.7145583759993315,0.07226269200145907,True,503,88,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3904.2727272727275,True,11.319632732415062,56.598163662075315,58.93002754820937,59.2,0.0,3.4123852288797023,0.957301875,87.5,702,200000,4
ga,slack,ga+slack,16,0.75,6,64,11.999955,0.9864229850008996,0.0484335490000376,True,431,97,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3497.865979381443,True,11.328380302662985,56.641901513314934,59.17428833792471,59.2,0.0,3.415118844582185,0.9532553125000001,88.125,649,200000,4
ga,slack,ga+slack,16,0.75,7,64,12.00004,0.6721616089998861,0.040124778999597766,True,456,83,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3600.843373493976,True,11.178715128007353,55.893575640036765,58.79485766758494,59.2,0.0,3.3683484775022956,0.9463890625,87.5,645,200000,4
ga,slack,ga+slack,16,0.85,0,64,13.599965000000001,0.6494057309992058,0.05621983099990757,True,423,79,0.0,0.7468354430379747,0.11752988047808766,1.0,0.2665837921127337,0.2665837921127337,0.2665837921127337,16033.6875,True,11.951969696602387,59.759848483011936,59.7623507805326,59.2,0.998665,3.609990530188248,0.9999165624999999,88.75,558,200000,4
ga,slack,ga+slack,16,0.85,1,64,13.59996,1.7029800039999827,0.07951240100010182,True,397,81,0.0,0.7530864197530864,0.12761506276150628,1.0,0.24814058323308727,0.24814058323308727,0.24814058323308727,17158.25,True,11.807471065564743,59.03735532782372,59.06556473829202,59.2,0.0,3.564834707988981,0.9992865625,88.125,530,200000,4
ga,slack,ga+slack,16,0.85,2,64,13.599925,1.7306643829997483,0.11097101700033818,True,540,100,0.0,0.82,0.128125,1.0,0.18953978405392718,0.18953978405392718,0.18953978405392718,26722.242424242424,True,11.971364612672195,59.85682306336098,60.00624426078972,59.2,0.971145,3.6160514414600544,0.996898125,88.75,696,200000,4
ga,slack,ga+slack,16,0.85,3,64,13.599895,0.6684898019993852,0.0817253740005981,True,562,100,0.0,0.74,0.11178247734138973,1.0,0.2806515443491459,0.2806515443491459,0.2806515443491459,12596.722222222223,True,11.995928619651059,59.979643098255295,59.997428833792476,59.2,0.996145,3.6237276936409555,0.9995940625,88.75,722,200000,4
ga,slack,ga+slack,16,0.85,4,64,13.59974,0.6680774229989765,0.060262359998887405,True,368,86,0.0,0.6744186046511628,0.1277533039647577,1.0,0.32559019853382953,0.32559019853382953,0.32559019853382953,11276.972222222223,True,12.021734049586787,60.10867024793394,60.11496786042241,59.2,0.99813,3.6317918904958684,0.9998125,88.75,514,200000,4
ga,slack,ga+slack,16,0.85,5,64,13.59974,0.6849785029990016,0.07648780999988958,True,480,96,0.0,0.7291666666666666,0.12152777777777778,1.0,0.28575325862285866,0.28575325862285866,0.28575325862285866,19181.48717948718,True,12.108480132966028,60.54240066483014,60.58549127640037,59.2,0.983375,3.6589000415518784,0.9989006250000001,89.375,638,200000,4
ga,slack,ga+slack,16,0.85,6,64,13.600085,0.6938236750011129,0.07861657600005856,True,526,93,0.0,0.7849462365591398,0.11793214862681745,1.0,0.21505376344086022,0.21505376344086022,0.21505376344086022,19350.296296296296,True,11.970033806427923,59.85016903213962,59.861891643709825,59.2,0.99631,3.615635564508723,0.9997693750000001,88.125,670,200000,4
ga,slack,ga+slack,16,0.85,7,64,13.600075,0.6728062849997514,0.06637615100044059,True,466,94,0.0,0.7340425531914894,0.12321428571428572,1.0,0.2753308508947263,0.2753308508947263,0.2753308508947263,16358.21052631579,True,11.950923025527986,59.75461512763994,59.7623507805326,59.2,0.997565,3.6096634454775036,0.9998478125,88.75,621,200000,4
ga,slack,ga+slack,16,0.95,0,64,15.20006,0.890056378000736,0.0516168039994227,True,423,79,0.0,0.6075949367088608,0.09561752988047809,1.0,0.42339028819665164,0.42339028819665164,0.42339028819665164,8148.923076923077,True,14.628319900826435,73.14159950413219,73.17685950413224,59.2,1.0,4.446349969008267,0.9994490625,99.375,565,200000,4
ga,slack,ga+slack,16,0.95,1,64,15.200085,0.6467944269988948,0.049379054999008076,True,397,81,0.0,0.6172839506172839,0.10460251046025104,1.0,0.4020305574525946,0.4020305574525946,0.4020305574525946,10689.439024390244,True,14.629655900826432,73.14827950413216,73.17685950413224,59.2,1.0,4.446767469008266,0.9995534375,99.375,542,200000,4
ga,slack,ga+slack,16,0.95,2,64,15.19998,0.6904516720005631,0.07051044800027739,True,540,100,0.0,0.66,0.103125,1.0,0.34410962950611856,0.34410962950611856,0.34410962950611856,14667.5,True,14.788792000000011,73.94396000000006,74.0,59.2,1.0,4.496497499999989,0.9991243750000001,100.0,710,200000,4
ga,slack,ga+slack,16,0.95,3,64,15.199885,0.6698382559989113,0.07244770299985248,True,562,100,0.0,0.63,0.09516616314199396,1.0,0.3794239102555941,0.3794239102555941,0.3794239102555941,8916.844444444445,True,14.781767999999985,73.90883999999993,74.0,59.2,1.0,4.494302499999999,0.998575625,100.0,730,200000,4
ga,slack,ga+slack,16,0.95,4,64,15.200075,1.3384066080016055,0.048125520999747096,True,368,86,0.0,0.5813953488372093,0.11013215859030837,1.0,0.4298871892872105,0.4298871892872105,0.4298871892872105,14399.176470588236,True,14.78189600000001,73.90948000000006,74.0,59.2,1.0,4.494342499999999,0.998585625,100.0,529,200000,4
ga,slack,ga+slack,16,0.95,5,64,15.20028,0.6561433650003892,0.061710500998742646,True,480,96,0.0,0.5729166666666666,0.0954861111111111,1.0,0.4410719837748867,0.4410719837748867,0.4410719837748867,7353.955555555555,True,14.795468000000009,73.97734000000005,74.0,59.2,1.0,4.498583750000002,0.9996459375,100.0,644,200000,4
ga,slack,ga+slack,16,0.95,6,64,15.200145,0.6807278600008431,0.0732530429995677,True,526,93,0.0,0.6989247311827957,0.1050080775444265,1.0,0.31458353308569914,0.31458353308569914,0.31458353308569914,18409.511627906977,True,14.62607590082643,73.13037950413216,73.17685950413224,59.2,1.0,4.445648719008262,0.99927375,99.375,686,200000,4
ga,slack,ga+slack,16,0.95,7,64,15.200185,1.7408803889993578,0.09106559199972253,True,466,94,0.0,0.6276595744680851,0.10535714285714286,1.0,0.3884885197141221,0.3884885197141221,0.3884885197141221,13030.91489361702,True,14.784495999999992,73.92247999999996,74.0,59.2,1.0,4.495155,0.99878875,100.0,630,200000,4
ga,slack,ga+slack,16,1.0,0,64,15.9999,1.7234941059996345,0.10721111100065173,False,469,79,0.023454157782515993,1.0,0.16423357664233576,1.0,0.0,0.0,0.0,0.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999996,1.0,100.0,564,200000,4
ga,slack,ga+slack,16,1.0,1,64,16.0001,0.6320580610008619,0.056752833999780705,False,397,81,0.05793450881612091,0.9876543209876543,0.21548117154811716,1.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,1423.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999997,1.0,100.0,494,200000,4
ga,slack,ga+slack,16,1.0,2,64,16.000125,0.9802737350000825,0.12665613999888592,False,540,100,0.020370370370370372,1.0,0.1734375,1.0,0.0,0.0,0.0,42724.0,False,14.800000000000008,74.00000000000004,74.0,59.2,1.0,4.500000000000004,1.0,100.0,658,200000,4
ga,slack,ga+slack,16,1.0,3,64,15.999905,1.7460467019991484,0.13777830000071845,False,562,100,0.02491103202846975,0.99,0.17069486404833836,1.0,0.01,0.01,0.01,2044.0,False,14.799740000000009,73.99870000000006,74.0,59.2,1.0,4.499918749999996,0.9999796875,100.0,675,200000,4
ga,slack,ga+slack,16,1.0,4,64,15.99989,0.6895261049994588,0.05753989999902842,False,368,86,0.03804347826086957,1.0,0.22026431718061673,1.0,0.0,0.0,0.0,97075.0,False,14.800000000000002,74.00000000000001,74.0,59.2,1.0,4.499999999999999,1.0,100.0,468,200000,4
ga,slack,ga+slack,16,1.0,5,64,15.999865,0.6467201150007895,0.09443149899925629,False,530,94,0.02830188679245283,1.0,0.17467948717948717,1.0,0.0,0.0,0.0,96430.0,False,14.800000000000004,74.00000000000003,74.0,59.2,1.0,4.499999999999999,1.0,100.0,639,200000,4
ga,slack,ga+slack,16,1.0,6,64,16.0,1.765656310999475,0.10681730400028755,False,428,95,0.028037383177570093,1.0,0.2045889101338432,1.0,0.0,0.0,0.0,0.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999997,1.0,100.0,538,200000,4
ga,slack,ga+slack,16,1.0,7,64,16.00014,1.7280199319993699,0.10950348200094595,False,466,94,0.030042918454935622,1.0,0.19285714285714287,1.0,0.0,0.0,0.0,89185.66666666667,False,14.799999999999994,73.99999999999997,74.0,59.2,1.0,4.499999999999997,1.0,100.0,573,200000,4
ga,slack,ga+slack,32,0.25,0,128,7.99995,0.678678807000324,0.16666429900033108,True,892,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5692.959537572255,True,9.990754294582182,49.953771472910915,76.3625344352617,116.80000000000001,0.0,1.4985553585284646,0.4716117187500001,66.25,1262,200000,4
ga,slack,ga+slack,32,0.25,1,128,8.000105,0.7078147809988877,0.1831695660002879,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5619.507853403142,True,9.945730573002763,49.72865286501382,75.81267217630852,116.80000000000001,0.0,1.4915204020316803,0.492470625,65.9375,1217,200000,4
ga,slack,ga+slack,32,0.25,2,128,7.99981,0.7347066610000184,0.2947014519995719,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5946.6100917431195,True,10.428936028650138,52.144680143250696,78.1230486685032,116.80000000000001,0.0,1.5670212544765814,0.5083434375,66.5625,1328,200000,4
ga,slack,ga+slack,32,0.25,3,128,7.999775,0.6755865359991731,0.18058872199981124,True,958,174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5203.8218390804595,True,10.245636202754824,51.228181013774126,79.70578512396693,116.80000000000001,0.0,1.5383806566804394,0.44655921875000004,68.125,1324,200000,4
ga,slack,ga+slack,32,0.25,4,128,8.000045,0.7112928850001481,0.16858884899920668,True,901,167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5849.347305389221,True,10.032068305234162,50.16034152617082,77.25913682277317,116.80000000000001,0.0,1.5050106726928343,0.46644890625,66.5625,1256,200000,4
ga,slack,ga+slack,32,0.25,5,128,8.000115,0.6944158320002316,0.18802747700101463,True,984,181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5678.8950276243095,True,10.073849980165305,50.369249900826524,78.23544536271808,116.80000000000001,0.0,1.5115390594008256,0.47022078125,67.1875,1366,200000,4
ga,slack,ga+slack,32,0.25,6,128,7.999895,0.8481541629989806,0.18174063300102716,True,978,179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6556.860335195531,True,10.26423639302112,51.3211819651056,76.05619834710743,116.80000000000001,0.0,1.541286936409549,0.480779375,66.25,1348,200000,4
ga,slack,ga+slack,32,0.25,7,128,8.00013,0.6941629630000534,0.12360315600017202,True,849,171,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5727.0935672514615,True,9.820191396510552,49.100956982552766,75.13351698806242,116.80000000000001,0.0,1.4719049057047737,0.47686125,65.625,1214,200000,4
ga,slack,ga+slack,32,0.5,0,128,15.999905,0.7064078509993124,0.1402301449998049,True,892,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5514.156069364162,True,16.271009285950427,81.35504642975214,102.9010101010101,116.80000000000001,0.0,2.479845200929749,0.7148043749999999,79.6875,1261,200000,4
ga,slack,ga+slack,32,0.5,1,128,15.999985,0.6788453070003015,0.14734743100052583,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5214.544502617801,True,16.125427826997242,80.62713913498622,101.27235996326905,116.80000000000001,0.0,2.4570980979683177,0.7364646875,79.0625,1216,200000,4
ga,slack,ga+slack,32,0.5,2,128,16.000145,0.7226599219993659,0.18093829800091044,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5397.1100917431195,True,16.101568842975205,80.50784421487603,99.34949494949495,116.80000000000001,0.0,2.453370131714876,0.7766293750000001,78.125,1327,200000,4
ga,slack,ga+slack,32,0.5,3,128,15.999915,1.6817222310000943,0.1549662300003547,True,958,174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5436.522988505747,True,15.960369317539035,79.80184658769518,101.24848484848485,116.80000000000001,0.0,2.43130770586547,0.732665625,78.75,1328,200000,4
ga,slack,ga+slack,32,0.5,4,128,15.99993,0.7239651159998175,0.15091304199995648,True,901,167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5729.934131736527,True,15.430537756106508,77.15268878053254,95.52176308539944,116.80000000000001,0.0,2.348521524391641,0.753935,76.5625,1255,200000,4
ga,slack,ga+slack,32,0.5,5,128,15.999755,1.7783457469995483,0.24551522599904274,True,984,181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5851.685082872928,True,15.982875520661137,79.9143776033057,98.67548209366392,116.80000000000001,0.0,2.434824300103303,0.7478484375000001,77.1875,1370,200000,4
ga,slack,ga+slack,32,0.5,6,128,15.999805,1.8478461579998111,0.2592251360001683,True,978,179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5352.234636871508,True,15.645074857300276,78.22537428650139,96.4951331496786,116.80000000000001,0.0,2.3820429464531663,0.753475,77.1875,1358,200000,4
ga,slack,ga+slack,32,0.5,7,128,15.999895,1.8351308190012787,0.21120288600104686,True,849,171,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5601.631578947368,True,16.13135024536271,80.65675122681355,101.97171717171717,116.80000000000001,0.0,2.4580234758379245,0.7216682812499999,79.0625,1214,200000,4
ga,slack,ga+slack,32,0.75,0,128,24.00001,1.8062096110006678,0.24950256000010995,True,965,177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3748.084745762712,True,22.21973244664829,111.09866223324146,114.72433425160698,116.80000000000001,0.0,3.409333194788792,0.9676145312500001,86.25,1327,200000,4
ga,slack,ga+slack,32,0.75,1,128,23.99989,1.7449585209997167,0.23568401400007133,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3578.832460732984,True,22.415714806611586,112.07857403305793,115.91808999081726,116.80000000000001,0.0,3.4399554385330537,0.9685943749999999,86.875,1216,200000,4
ga,slack,ga+slack,32,0.75,2,128,24.00014,0.6991830860006303,0.17948837299991283,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3492.5688073394494,True,22.680610619283783,113.40305309641893,116.80991735537191,116.80000000000001,0.602555,3.481345409263086,0.9686760937500001,88.125,1322,200000,4
ga,slack,ga+slack,32,0.75,3,128,23.99996,0.76840461699976,0.16323444900081086,True,895,164,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3799.1646341463415,True,22.107301242607907,110.53650621303954,116.32433425160698,116.80000000000001,0.0,3.3917658191574853,0.9481482812500001,87.5,1240,200000,4
ga,slack,ga+slack,32,0.75,4,128,23.999975,0.7047730009999214,0.16582095400008257,True,941,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3858.901734104046,True,22.470677953719004,112.35338976859504,116.88815426997246,116.80000000000001,0.588225,3.4485434302685904,0.95933140625,87.1875,1306,200000,4
ga,slack,ga+slack,32,0.75,5,128,24.000235,0.7053761110000778,0.187642398999742,True,941,192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3743.5520833333335,True,22.51688992910928,112.5844496455464,116.60348943985308,116.80000000000001,0.0,3.4557640514233205,0.9648132812500001,87.5,1348,200000,4
ga,slack,ga+slack,32,0.75,6,128,24.000015,0.6997527439998521,0.17736244899970188,True,978,179,0.0,0.0782122905027933,0.012100259291270527,1.0,0.9302854459187828,0.9302854459187828,0.9302854459187828,4169.9702380952385,True,21.674979764922014,108.37489882461009,111.31166207529844,116.80000000000001,0.0,3.32421558826905,0.9811979687500001,85.0,1341,200000,4
ga,slack,ga+slack,32,0.75,7,128,24.00001,0.7558191240004817,0.2350306600001204,True,849,171,0.0,0.21052631578947367,0.03529411764705882,1.0,0.7987344065229629,0.7987344065229629,0.7987344065229629,4862.121428571429,True,20.41670786556475,102.08353932782376,105.4295684113866,116.80000000000001,0.0,3.1276106039944898,0.99480140625,82.1875,1183,200000,4
ga,slack,ga+slack,32,0.85,0,128,27.199775,0.6995368319985573,0.23363946900099108,True,985,173,0.0,0.5491329479768786,0.08203799654576857,1.0,0.4793134842835543,0.4793134842835543,0.4793134842835543,10406.242424242424,True,24.080024697887968,120.40012348943985,120.60018365472912,116.80000000000001,0.96907,3.7000038590450006,0.9982203125,90.3125,1279,200000,4
ga,slack,ga+slack,32,0.85,1,128,27.200135,0.7155467650009086,0.2053072640010214,True,961,173,0.0,0.5491329479768786,0.0837742504409171,1.0,0.4529861212784145,0.4529861212784145,0.4529861212784145,11153.397849462366,True,23.935999142699696,119.67999571349849,120.12966023875116,116.80000000000001,0.953565,3.6774998660468303,0.9959312499999999,90.0,1246,200000,4
ga,slack,ga+slack,32,0.85,2,128,27.19998,0.7165649369999301,0.25662906899924565,True,872,218,0.0,0.7201834862385321,0.14403669724770643,1.0,0.2869194498912405,0.2869194498912405,0.2869194498912405,20608.18888888889,True,24.038267419283752,120.19133709641876,120.36473829201103,116.80000000000001,0.99074,3.6934792842630864,0.99834859375,90.0,1203,200000,4
ga,slack,ga+slack,32,0.85,3,128,27.19976,0.6982096619994991,0.2251582379994943,True,1024,159,0.0,0.5408805031446541,0.07269653423499578,1.0,0.476289237529138,0.476289237529138,0.476289237529138,10486.279569892473,True,23.892768271074406,119.46384135537204,119.65950413223142,116.80000000000001,0.96472,3.670745042355371,0.9980753124999999,90.0,1299,200000,4
ga,slack,ga+slack,32,0.85,4,128,27.200045,0.7182977399988886,0.18106575199999497,True,830,170,0.0,0.4647058823529412,0.079,1.0,0.5512233967351597,0.5512233967351597,0.5512233967351597,7148.019801980198,True,24.330485389164398,121.652426945822,121.88466483011939,116.80000000000001,0.986405,3.7391383420569295,0.99812953125,90.625,1121,200000,4
ga,slack,ga+slack,32,0.85,5,128,27.199915,1.3405177980002918,0.24579866700150887,True,922,161,0.0,0.484472049689441,0.07202216066481995,1.0,0.5270095206867192,0.5270095206867192,0.5270095206867192,7722.063829787234,True,23.93636929292932,119.68184646464661,119.77704315886136,116.80000000000001,0.98359,3.6775577020202035,0.99919421875,90.0,1198,200000,4
ga,slack,ga+slack,32,0.85,6,128,27.19974,0.9307068699999945,0.20931208600086393,True,900,165,0.0,0.5818181818181818,0.09014084507042254,1.0,0.4663286724445212,0.4663286724445212,0.4663286724445212,11464.148936170213,True,24.061996072727247,120.30998036363624,120.48264462809918,116.80000000000001,0.987165,3.69718688636364,0.99840546875,90.3125,1182,200000,4
