offline_policy,online_policy,policy,n_cores,u_per_core,seed,n_tasks,total_utilization,solve_seconds,sim_seconds,offline_feasible,n_hard_jobs,n_soft_jobs,hard_miss_ratio,soft_miss_ratio,deadline_miss_ratio,acceptance_ratio,qos_mean,qos_weighted,qos_accepted,soft_response_mean_ticks,schedulable,energy_j,mean_chip_power_w,peak_chip_power_w,tdp_w,tdp_violation_ratio,mean_core_power_w,mean_core_busy_ratio,mean_core_level,sim_steps,horizon_ticks
ga,slack,ga+slack,16,0.95,2,64,15.19998,0.5887491009998485,0.057984801000202424,True,540,100,0.0,0.66,0.103125,1.0,0.34410962950611856,0.34410962950611856,0.34410962950611856,14667.5,True,14.788792000000011,73.94396000000006,74.0,59.2,1.0,4.496497499999989,0.9991243750000001,100.0,710,200000
ga,slack,ga+slack,16,0.95,3,64,15.199885,1.571245758999794,0.10264148600072076,True,562,100,0.0,0.63,0.09516616314199396,1.0,0.3794239102555941,0.3794239102555941,0.3794239102555941,8916.844444444445,True,14.781767999999985,73.90883999999993,74.0,59.2,1.0,4.494302499999999,0.998575625,100.0,730,200000
ga,slack,ga+slack,16,0.95,4,64,15.200075,0.5746217739997519,0.042463286001293454,True,368,86,0.0,0.5813953488372093,0.11013215859030837,1.0,0.4298871892872105,0.4298871892872105,0.4298871892872105,14399.176470588236,True,14.78189600000001,73.90948000000006,74.0,59.2,1.0,4.494342499999999,0.998585625,100.0,529,200000
ga,slack,ga+slack,16,0.95,5,64,15.20028,0.570065641999463,0.05706313299924659,True,480,96,0.0,0.5729166666666666,0.0954861111111111,1.0,0.4410719837748867,0.4410719837748867,0.4410719837748867,7353.955555555555,True,14.795468000000009,73.97734000000005,74.0,59.2,1.0,4.498583750000002,0.9996459375,100.0,644,200000
ga,slack,ga+slack,16,0.95,6,64,15.200145,0.5687475070008077,0.06524759199965047,True,526,93,0.0,0.6989247311827957,0.1050080775444265,1.0,0.31458353308569914,0.31458353308569914,0.31458353308569914,18409.511627906977,True,14.62607590082643,73.13037950413216,73.17685950413224,59.2,1.0,4.445648719008262,0.99927375,99.375,686,200000
ga,slack,ga+slack,16,0.95,7,64,15.200185,0.582874207999339,0.054742457999964245,True,466,94,0.0,0.6276595744680851,0.10535714285714286,1.0,0.3884885197141221,0.3884885197141221,0.3884885197141221,13030.91489361702,True,14.784495999999992,73.92247999999996,74.0,59.2,1.0,4.495155,0.99878875,100.0,630,200000
ga,slack,ga+slack,16,1.0,0,64,15.9999,1.2085387269999046,0.06538965899926552,False,469,79,0.023454157782515993,1.0,0.16423357664233576,1.0,0.0,0.0,0.0,0.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999996,1.0,100.0,564,200000
ga,slack,ga+slack,16,1.0,1,64,16.0001,0.554926417000388,0.04798830400068255,False,397,81,0.05793450881612091,0.9876543209876543,0.21548117154811716,1.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,1423.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999997,1.0,100.0,494,200000
ga,slack,ga+slack,16,1.0,2,64,16.000125,0.5799970230000326,0.07296454199968139,False,540,100,0.020370370370370372,1.0,0.1734375,1.0,0.0,0.0,0.0,42724.0,False,14.800000000000008,74.00000000000004,74.0,59.2,1.0,4.500000000000004,1.0,100.0,658,200000
ga,slack,ga+slack,16,1.0,3,64,15.999905,0.8034010859992122,0.08173458499913977,False,562,100,0.02491103202846975,0.99,0.17069486404833836,1.0,0.01,0.01,0.01,2044.0,False,14.799740000000009,73.99870000000006,74.0,59.2,1.0,4.499918749999996,0.9999796875,100.0,675,200000
ga,slack,ga+slack,16,1.0,4,64,15.99989,1.6021388469998783,0.0783774520004954,False,368,86,0.03804347826086957,1.0,0.22026431718061673,1.0,0.0,0.0,0.0,97075.0,False,14.800000000000002,74.00000000000001,74.0,59.2,1.0,4.499999999999999,1.0,100.0,468,200000
ga,slack,ga+slack,16,1.0,5,64,15.999865,0.5633232899999712,0.07972756200069853,False,530,94,0.02830188679245283,1.0,0.17467948717948717,1.0,0.0,0.0,0.0,96430.0,False,14.800000000000004,74.00000000000003,74.0,59.2,1.0,4.499999999999999,1.0,100.0,639,200000
ga,slack,ga+slack,16,1.0,6,64,16.0,1.6106488350014843,0.09919499399984488,False,428,95,0.028037383177570093,1.0,0.2045889101338432,1.0,0.0,0.0,0.0,0.0,False,14.8,74.00000000000001,74.0,59.2,1.0,4.499999999999997,1.0,100.0,538,200000
ga,slack,ga+slack,16,1.0,7,64,16.00014,1.6117900280005415,0.10132367400001385,False,466,94,0.030042918454935622,1.0,0.19285714285714287,1.0,0.0,0.0,0.0,89185.66666666667,False,14.799999999999994,73.99999999999997,74.0,59.2,1.0,4.499999999999997,1.0,100.0,573,200000
ga,slack,ga+slack,32,0.25,0,128,7.99995,0.5922274790009396,0.12251258600008441,True,892,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5692.959537572255,True,9.990754294582182,49.953771472910915,76.3625344352617,116.80000000000001,0.0,1.4985553585284646,0.4716117187500001,66.25,1262,200000
ga,slack,ga+slack,32,0.25,1,128,8.000105,0.601326785999845,0.13697900499937532,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5619.507853403142,True,9.945730573002763,49.72865286501382,75.81267217630852,116.80000000000001,0.0,1.4915204020316803,0.492470625,65.9375,1217,200000
ga,slack,ga+slack,32,0.25,2,128,7.99981,1.6287750880001113,0.24070746399956988,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5946.6100917431195,True,10.428936028650138,52.144680143250696,78.1230486685032,116.80000000000001,0.0,1.5670212544765814,0.5083434375,66.5625,1328,200000
ga,slack,ga+slack,32,0.25,3,128,7.999775,0.6120952060009586,0.12942971799930092,True,958,174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5203.8218390804595,True,10.245636202754824,51.228181013774126,79.70578512396693,116.80000000000001,0.0,1.5383806566804394,0.44655921875000004,68.125,1324,200000
ga,slack,ga+slack,32,0.25,4,128,8.000045,0.6010133440013306,0.11872434799988696,True,901,167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5849.347305389221,True,10.032068305234162,50.16034152617082,77.25913682277317,116.80000000000001,0.0,1.5050106726928343,0.46644890625,66.5625,1256,200000
ga,slack,ga+slack,32,0.25,5,128,8.000115,0.5998266469996452,0.13112178099981975,True,984,181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5678.8950276243095,True,10.073849980165305,50.369249900826524,78.23544536271808,116.80000000000001,0.0,1.5115390594008256,0.47022078125,67.1875,1366,200000
ga,slack,ga+slack,32,0.25,6,128,7.999895,0.9019217820004997,0.13252992600064317,True,978,179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6556.860335195531,True,10.26423639302112,51.3211819651056,76.05619834710743,116.80000000000001,0.0,1.541286936409549,0.480779375,66.25,1348,200000
ga,slack,ga+slack,32,0.25,7,128,8.00013,1.6660150989991962,0.17476746500142326,True,849,171,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5727.0935672514615,True,9.820191396510552,49.100956982552766,75.13351698806242,116.80000000000001,0.0,1.4719049057047737,0.47686125,65.625,1214,200000
ga,slack,ga+slack,32,0.5,0,128,15.999905,0.6565744440013077,0.12213916099972266,True,892,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5514.156069364162,True,16.271009285950427,81.35504642975214,102.9010101010101,116.80000000000001,0.0,2.479845200929749,0.7148043749999999,79.6875,1261,200000
ga,slack,ga+slack,32,0.5,1,128,15.999985,0.6009929079991707,0.13083286999972188,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5214.544502617801,True,16.125427826997242,80.62713913498622,101.27235996326905,116.80000000000001,0.0,2.4570980979683177,0.7364646875,79.0625,1216,200000
ga,slack,ga+slack,32,0.5,2,128,16.000145,0.8964897789992392,0.20102023700019345,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5397.1100917431195,True,16.101568842975205,80.50784421487603,99.34949494949495,116.80000000000001,0.0,2.453370131714876,0.7766293750000001,78.125,1327,200000
ga,slack,ga+slack,32,0.5,3,128,15.999915,0.609523048000483,0.13832895399900735,True,958,174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5436.522988505747,True,15.960369317539035,79.80184658769518,101.24848484848485,116.80000000000001,0.0,2.43130770586547,0.732665625,78.75,1328,200000
ga,slack,ga+slack,32,0.5,4,128,15.99993,0.6160023130014451,0.12654863499847124,True,901,167,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5729.934131736527,True,15.430537756106508,77.15268878053254,95.52176308539944,116.80000000000001,0.0,2.348521524391641,0.753935,76.5625,1255,200000
ga,slack,ga+slack,32,0.5,5,128,15.999755,1.0576470880005218,0.18411287299932155,True,984,181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5851.685082872928,True,15.982875520661137,79.9143776033057,98.67548209366392,116.80000000000001,0.0,2.434824300103303,0.7478484375000001,77.1875,1370,200000
ga,slack,ga+slack,32,0.5,6,128,15.999805,0.7292025009992358,0.1651564599997073,True,978,179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5352.234636871508,True,15.645074857300276,78.22537428650139,96.4951331496786,116.80000000000001,0.0,2.3820429464531663,0.753475,77.1875,1358,200000
ga,slack,ga+slack,32,0.5,7,128,15.999895,0.6522418189997552,0.12465268400046625,True,849,171,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5601.631578947368,True,16.13135024536271,80.65675122681355,101.97171717171717,116.80000000000001,0.0,2.4580234758379245,0.7216682812499999,79.0625,1214,200000
ga,slack,ga+slack,32,0.75,0,128,24.00001,1.6582492099987576,0.22951785000077507,True,965,177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3748.084745762712,True,22.21973244664829,111.09866223324146,114.72433425160698,116.80000000000001,0.0,3.409333194788792,0.9676145312500001,86.25,1327,200000
ga,slack,ga+slack,32,0.75,1,128,23.99989,0.6622651500001666,0.13874858399867662,True,814,191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3578.832460732984,True,22.415714806611586,112.07857403305793,115.91808999081726,116.80000000000001,0.0,3.4399554385330537,0.9685943749999999,86.875,1216,200000
ga,slack,ga+slack,32,0.75,2,128,24.00014,0.6750124259997392,0.16201149600055942,True,872,218,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3492.5688073394494,True,22.680610619283783,113.40305309641893,116.80991735537191,116.80000000000001,0.602555,3.481345409263086,0.9686760937500001,88.125,1322,200000
ga,slack,ga+slack,32,0.75,3,128,23.99996,1.647097091001342,0.2046580679998442,True,895,164,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3799.1646341463415,True,22.107301242607907,110.53650621303954,116.32433425160698,116.80000000000001,0.0,3.3917658191574853,0.9481482812500001,87.5,1240,200000
ga,slack,ga+slack,32,0.75,4,128,23.999975,1.6585454489995755,0.23184087499976158,True,941,173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3858.901734104046,True,22.470677953719004,112.35338976859504,116.88815426997246,116.80000000000001,0.588225,3.4485434302685904,0.95933140625,87.1875,1306,200000
ga,slack,ga+slack,32,0.75,5,128,24.000235,0.8974421109996911,0.2051568019996921,True,941,192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3743.5520833333335,True,22.51688992910928,112.5844496455464,116.60348943985308,116.80000000000001,0.0,3.4557640514233205,0.9648132812500001,87.5,1348,200000
ga,slack,ga+slack,32,0.75,6,128,24.000015,0.6006962909996219,0.1565438509987871,True,978,179,0.0,0.0782122905027933,0.012100259291270527,1.0,0.9302854459187828,0.9302854459187828,0.9302854459187828,4169.9702380952385,True,21.674979764922014,108.37489882461009,111.31166207529844,116.80000000000001,0.0,3.32421558826905,0.9811979687500001,85.0,1341,200000
ga,slack,ga+slack,32,0.75,7,128,24.00001,1.6718246260006708,0.24026774300000397,True,849,171,0.0,0.21052631578947367,0.03529411764705882,1.0,0.7987344065229629,0.7987344065229629,0.7987344065229629,4862.121428571429,True,20.41670786556475,102.08353932782376,105.4295684113866,116.80000000000001,0.0,3.1276106039944898,0.99480140625,82.1875,1183,200000
ga,slack,ga+slack,32,0.85,0,128,27.199775,0.6010869000001549,0.2440753050013882,True,985,173,0.0,0.5491329479768786,0.08203799654576857,1.0,0.4793134842835543,0.4793134842835543,0.4793134842835543,10406.242424242424,True,24.080024697887968,120.40012348943985,120.60018365472912,116.80000000000001,0.96907,3.7000038590450006,0.9982203125,90.3125,1279,200000
ga,slack,ga+slack,32,0.85,1,128,27.200135,0.6288242129994615,0.22039369199956127,True,961,173,0.0,0.5491329479768786,0.0837742504409171,1.0,0.4529861212784145,0.4529861212784145,0.4529861212784145,11153.397849462366,True,23.935999142699696,119.67999571349849,120.12966023875116,116.80000000000001,0.953565,3.6774998660468303,0.9959312499999999,90.0,1246,200000
ga,slack,ga+slack,32,0.85,2,128,27.19998,0.6660472539988405,0.3100445799991576,True,872,218,0.0,0.7201834862385321,0.14403669724770643,1.0,0.2869194498912405,0.2869194498912405,0.2869194498912405,20608.18888888889,True,24.038267419283752,120.19133709641876,120.36473829201103,116.80000000000001,0.99074,3.6934792842630864,0.99834859375,90.0,1203,200000
ga,slack,ga+slack,32,0.85,3,128,27.19976,1.6342589710002358,0.31323291300031997,True,1024,159,0.0,0.5408805031446541,0.07269653423499578,1.0,0.476289237529138,0.476289237529138,0.476289237529138,10486.279569892473,True,23.892768271074406,119.46384135537204,119.65950413223142,116.80000000000001,0.96472,3.670745042355371,0.9980753124999999,90.0,1299,200000
ga,slack,ga+slack,32,0.85,4,128,27.200045,0.6259768340005394,0.1935567609998543,True,830,170,0.0,0.4647058823529412,0.079,1.0,0.5512233967351597,0.5512233967351597,0.5512233967351597,7148.019801980198,True,24.330485389164398,121.652426945822,121.88466483011939,116.80000000000001,0.986405,3.7391383420569295,0.99812953125,90.625,1121,200000
ga,slack,ga+slack,32,0.85,5,128,27.199915,0.9062012909998884,0.2346588039999915,True,922,161,0.0,0.484472049689441,0.07202216066481995,1.0,0.5270095206867192,0.5270095206867192,0.5270095206867192,7722.063829787234,True,23.93636929292932,119.68184646464661,119.77704315886136,116.80000000000001,0.98359,3.6775577020202035,0.99919421875,90.0,1198,200000
ga,slack,ga+slack,32,0.85,6,128,27.19974,0.6269950690002588,0.2085758920002263,True,900,165,0.0,0.5818181818181818,0.09014084507042254,1.0,0.4663286724445212,0.4663286724445212,0.4663286724445212,11464.148936170213,True,24.061996072727247,120.30998036363624,120.48264462809918,116.80000000000001,0.987165,3.69718688636364,0.99840546875,90.3125,1182,200000
ga,slack,ga+slack,32,0.85,7,128,27.199855,0.6478307649995259,0.2372968019990367,True,894,176,0.0,0.6022727272727273,0.09906542056074766,1.0,0.42259662515130964,0.42259662515130964,0.42259662515130964,13450.387755102041,True,23.907159444628103,119.53579722314052,119.65950413223142,116.80000000000001,0.97732,3.6729936632231404,0.9987831250000001,90.0,1190,200000
ga,slack,ga+slack,32,0.95,0,128,30.40008,0.6113706880005338,0.1699001569995744,True,1050,141,0.0,0.3475177304964539,0.04114189756507137,1.0,0.6562397513328709,0.6562397513328709,0.6562397513328709,5245.686868686868,True,29.163323999999996,145.81662,146.0,116.80000000000001,1.0,4.494269374999993,0.99856734375,100.0,1312,200000
ga,slack,ga+slack,32,0.95,1,128,30.400005,0.6305169170009322,0.21612922100030119,True,988,181,0.0,0.6132596685082873,0.0949529512403764,1.0,0.4117722638697777,0.4117722638697777,0.4117722638697777,12093.78021978022,True,29.140019999999996,145.7001,146.0,116.80000000000001,1.0,4.490628124999989,0.9976570312499999,100.0,1278,200000
ga,slack,ga+slack,32,0.95,2,128,30.400075,0.6181013009991148,0.2009505629994237,True,895,197,0.0,0.5634517766497462,0.10164835164835165,1.0,0.4577597106236102,0.4577597106236102,0.4577597106236102,7633.292929292929,True,29.18646000000001,145.93230000000005,146.0,116.80000000000001,1.0,4.497884374999987,0.99947109375,100.0,1213,200000
ga,slack,ga+slack,32,0.95,3,128,30.400095,1.0378618809991167,0.2263164180003514,True,1024,159,0.0,0.5345911949685535,0.07185122569737955,1.0,0.48507286989691434,0.48507286989691434,0.48507286989691434,11059.41935483871,True,29.15796,145.7898,146.0,116.80000000000001,1.0,4.493431249999991,0.9983578124999999,100.0,1298,200000
ga,slack,ga+slack,32,0.95,4,128,30.399855,1.6801212810005381,0.26068067099913605,True,847,158,0.0,0.4620253164556962,0.07263681592039802,1.0,0.5620683830296815,0.5620683830296815,0.5620683830296815,7050.183673469388,True,29.172532000000043,145.86266000000023,146.0,116.80000000000001,1.0,4.495708124999993,0.99892703125,100.0,1122,200000
ga,slack,ga+slack,32,0.95,5,128,30.399815,1.688646532000348,0.24934333199962566,True,921,145,0.0,0.46206896551724136,0.06285178236397748,1.0,0.564229403594493,0.564229403594493,0.564229403594493,6683.471264367816,True,29.152036000000027,145.76018000000016,146.0,116.80000000000001,1.0,4.492505624999996,0.99812640625,100.0,1173,200000
ga,slack,ga+slack,32,0.95,6,128,30.3998,0.6256101269991632,0.1804546589992242,True,921,176,0.0,0.5738636363636364,0.09206927985414767,1.0,0.4409783894632662,0.4409783894632662,0.4409783894632662,11420.852631578948,True,29.170692000000017,145.8534600000001,146.0,116.80000000000001,1.0,4.495420624999993,0.99885515625,100.0,1213,200000
ga,slack,ga+slack,32,0.95,7,128,30.40008,1.708259580000231,0.3003563740003301,True,894,176,0.0,0.6306818181818182,0.10373831775700934,1.0,0.38914332470493956,0.38914332470493956,0.38914332470493956,13743.315217391304,True,29.007763900826497,145.0388195041325,145.17685950413224,116.80000000000001,1.0,4.4699631095041275,0.9989215625,99.6875,1184,200000
ga,slack,ga+slack,32,1.0,0,128,31.99985,0.8284507540010964,0.24797290599963162,False,936,165,0.016025641025641024,1.0,0.16348773841961853,1.0,0.0,0.0,0.0,0.0,False,29.200000000000024,146.00000000000014,146.0,116.80000000000001,1.0,4.499999999999994,1.0,100.0,1116,200000
ga,slack,ga+slack,32,1.0,1,128,31.999985,0.6456088180002553,0.2676032080016739,False,977,182,0.03582395087001024,0.9945054945054945,0.18636755823986195,1.0,0.005494505494505495,0.005494505494505495,0.005494505494505495,1056.0,False,29.200000000000042,146.00000000000023,146.0,116.80000000000001,1.0,4.49999999999999,1.0,100.0,1153,200000
ga,slack,ga+slack,32,1.0,2,128,32.00023,1.6771742109995103,0.3372454319996905,False,813,189,0.02952029520295203,0.9947089947089947,0.21157684630738524,1.0,0.005291005291005291,0.005291005291005291,0.005291005291005291,43246.5,False,29.199999999999985,145.99999999999994,146.0,116.80000000000001,1.0,4.499999999999995,1.0,100.0,1012,200000
ga,slack,ga+slack,32,1.0,3,128,31.999935,1.0368010649999633,0.26522682499853545,False,925,180,0.036756756756756756,0.9944444444444445,0.19276018099547512,1.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,1046.0,False,29.200000000000017,146.00000000000009,146.0,116.80000000000001,1.0,4.500000000000001,1.0,100.0,1092,200000
ga,slack,ga+slack,32,1.0,4,128,31.99995,0.6564173700007814,0.22479838499930338,False,847,158,0.04014167650531287,0.9936708860759493,0.1900497512437811,1.0,0.006329113924050633,0.006329113924050633,0.006329113924050633,49036.0,False,29.199999999999992,145.99999999999997,146.0,116.80000000000001,1.0,4.499999999999993,1.0,100.0,1010,200000
ga,slack,ga+slack,32,1.0,5,128,31.99998,0.6335155480010144,0.23211053100021672,False,921,145,0.029315960912052116,1.0,0.16135084427767354,1.0,0.0,0.0,0.0,0.0,False,29.199999999999996,146.0,146.0,116.80000000000001,1.0,4.499999999999991,1.0,100.0,1068,200000
ga,slack,ga+slack,32,1.0,6,128,32.00015,0.6426922520004155,0.23541893199944752,False,921,176,0.026058631921824105,0.9943181818181818,0.1814038286235187,1.0,0.005681818181818182,0.005681818181818182,0.005681818181818182,1500.0,False,29.200000000000003,146.00000000000003,146.0,116.80000000000001,1.0,4.499999999999989,1.0,100.0,1102,200000
ga,slack,ga+slack,32,1.0,7,128,32.0,1.7052986710004916,0.34232429300027434,False,865,183,0.057803468208092484,1.0,0.22232824427480916,1.0,0.0,0.0,0.0,0.0,False,29.200000000000024,146.00000000000014,146.0,116.80000000000001,1.0,4.499999999999988,1.0,100.0,1047,200000
ffd,slack,ffd+slack,8,0.25,0,32,1.999925,0.00020250200032023713,0.007582362000903231,True,196,38,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7545.605263157895,True,2.9857240264462828,14.928620132231416,17.239669421487605,30.400000000000002,0.0,1.616077516528927,0.42919875,55.0,296,200000
ffd,slack,ffd+slack,8,0.25,1,32,2.000075,0.0002007570001296699,0.007792123999024625,True,198,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7655.4390243902435,True,3.002800588429753,15.014002942148766,17.239669421487605,30.400000000000002,0.0,1.6267503677685962,0.4464275,55.0,304,200000
ffd,slack,ffd+slack,8,0.25,2,32,1.99997,0.00020321500051068142,0.00897214899850951,True,169,50,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8449.58,True,3.0672092958677664,15.336046479338833,17.887603305785124,30.400000000000002,0.0,1.6670058099173548,0.50912875,55.0,292,200000
ffd,slack,ffd+slack,8,0.25,3,32,1.9999850000000001,0.00019807900025625713,0.006321101000139606,True,182,32,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7143.3125,True,2.947525375206612,14.737626876033062,16.591735537190083,30.400000000000002,0.0,1.592203359504132,0.39308937499999996,55.0,270,200000
ffd,slack,ffd+slack,8,0.25,4,32,1.99996,0.00023017700004857033,0.007780958001603722,True,205,38,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7899.973684210527,True,2.99386474049587,14.96932370247935,17.887603305785124,30.400000000000002,0.0,1.6211654628099168,0.437869375,55.0,305,200000
ffd,slack,ffd+slack,8,0.25,5,32,2.0,0.00019859399981214665,0.009168548000161536,True,252,42,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6997.833333333333,True,2.9873458644628093,14.936729322314047,17.239669421487605,30.400000000000002,0.0,1.6170911652892568,0.434918125,55.0,360,200000
ffd,slack,ffd+slack,8,0.25,6,32,1.999955,0.00020562099962262437,0.0075382510003692005,True,189,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7492.658536585366,True,2.998614181818183,14.993070909090916,16.591735537190083,30.400000000000002,0.0,1.6241338636363618,0.44215000000000004,55.0,295,200000
ffd,slack,ffd+slack,8,0.25,7,32,1.99993,0.00019232900012866594,0.008505355999659514,True,230,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7596.170731707317,True,2.9996357024793396,14.998178512396699,17.239669421487605,30.400000000000002,0.0,1.624772314049586,0.445473125,55.0,336,200000
ffd,slack,ffd+slack,8,0.5,0,32,4.000055,0.00022509199880005326,0.008204916999602574,True,196,38,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7553.578947368421,True,4.58188906446281,22.90944532231405,24.591735537190083,30.400000000000002,0.0,2.6136806652892552,0.68077,70.0,296,200000
ffd,slack,ffd+slack,8,0.5,1,32,4.000005,0.00022671499937132467,0.008446329999060254,True,198,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7575.682926829269,True,4.593484985123966,22.96742492561983,24.591735537190083,30.400000000000002,0.0,2.620928115702479,0.700068125,70.0,303,200000
ffd,slack,ffd+slack,8,0.5,2,32,3.999895,0.00023272899852599949,0.00977491000048758,True,169,50,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8755.76,True,4.6816269583103765,23.408134791551884,27.144536271809,30.400000000000002,0.0,2.6760168489439837,0.74776,70.0,293,200000
ffd,slack,ffd+slack,8,0.5,3,32,3.999975,0.00022488100148621015,0.00691936600014742,True,182,32,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7143.3125,True,4.542899854545454,22.714499272727274,24.591735537190083,30.400000000000002,0.0,2.5893124090909088,0.644906875,70.0,269,200000
ffd,slack,ffd+slack,8,0.5,4,32,4.000015,0.0002454840014252113,0.008085124998615356,True,205,38,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8512.5,True,4.592981461157027,22.96490730578514,24.591735537190083,30.400000000000002,0.0,2.6206134132231416,0.688233125,70.0,305,200000
ffd,slack,ffd+slack,8,0.5,5,32,3.999915,0.00023282599977392238,0.009686079998573405,True,252,42,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7032.333333333333,True,4.5825545454545455,22.91277272727273,24.591735537190083,30.400000000000002,0.0,2.6140965909090905,0.68676,70.0,360,200000
ffd,slack,ffd+slack,8,0.5,6,32,4.000045,0.00022203899970918428,0.008268790999863995,True,189,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7492.658536585366,True,4.592035352066114,22.960176760330572,24.591735537190083,30.400000000000002,0.0,2.6200220950413207,0.69478,70.0,295,200000
ffd,slack,ffd+slack,8,0.5,7,32,3.999975,0.0002233420000266051,0.00910186600049201,True,230,41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7718.4390243902435,True,4.595014803305787,22.97507401652894,24.591735537190083,30.400000000000002,0.0,2.6218842520661148,0.6973112499999999,70.0,336,200000
ffd,slack,ffd+slack,8,0.75,0,32,5.999925,0.00027799599956779275,0.010185490000367281,True,197,46,0.0,0.41304347826086957,0.07818930041152264,1.0,0.8204509021486454,0.8204509021486454,0.8204509021486454,17830.441860465115,True,6.220446631404958,31.10223315702479,31.29586776859504,30.400000000000002,0.9632,3.637779144628098,0.9705818749999999,85.0,310,200000
ffd,slack,ffd+slack,8,0.75,1,32,5.999975,0.00023892399985925294,0.009578978000718052,True,198,41,0.0,0.24390243902439024,0.04184100418410042,1.0,0.8774861873465831,0.8774861873465831,0.8774861873465831,13462.75,True,6.1948921454545465,30.974460727272735,31.29586776859504,30.400000000000002,0.853125,3.62180759090909,0.94654625,85.0,303,200000
ffd,slack,ffd+slack,8,0.75,2,32,5.999985,0.00024284699975396506,0.012171280999609735,True,169,50,0.0,0.68,0.1552511415525114,1.0,0.5643594052074296,0.5643594052074296,0.5643594052074296,23853.897435897437,True,6.238599061157022,31.192995305785114,31.29586776859504,30.400000000000002,1.0,3.6491244132231406,0.9801537499999999,85.0,282,200000
ffd,slack,ffd+slack,8,0.75,3,32,5.99992,0.00025457000083406456,0.010424017000332242,True,196,40,0.0,0.325,0.05508474576271186,1.0,0.8128784502351116,0.8128784502351116,0.8128784502351116,14777.564102564103,True,6.188551193388429,30.942755966942148,31.29586776859504,30.400000000000002,0.90151,3.6178444958677685,0.942450625,85.0,299,200000
ffd,slack,ffd+slack,8,0.75,4,32,5.999905,0.00021984799968777224,0.009205110998664168,True,205,38,0.0,0.34210526315789475,0.053497942386831275,1.0,0.8788448189150522,0.8788448189150522,0.8788448189150522,16795.105263157893,True,6.189182347107437,30.945911735537187,31.29586776859504,30.400000000000002,0.832365,3.6182389669421506,0.9396837499999999,85.0,305,200000
ffd,slack,ffd+slack,8,0.75,5,32,5.999905,0.000245367999013979,0.011534588998983963,True,252,42,0.0,0.047619047619047616,0.006802721088435374,1.0,0.9925669567544594,0.9925669567544594,0.9925669567544594,10154.52380952381,True,6.180252826446285,30.90126413223143,31.29586776859504,30.400000000000002,0.85268,3.612658016528926,0.93766,85.0,359,200000
ffd,slack,ffd+slack,8,0.75,6,32,5.999975,0.00028388799910317175,0.01090128400028334,True,189,41,0.0,0.1951219512195122,0.034782608695652174,1.0,0.9123599330680185,0.9123599330680185,0.9123599330680185,12754.55,True,6.195357024793391,30.976785123966955,31.29586776859504,30.400000000000002,0.847585,3.622098140495869,0.942885,85.0,294,200000
ffd,slack,ffd+slack,8,0.75,7,32,5.999955,0.00024526400011382066,0.010985885999616585,True,230,41,0.0,0.14634146341463414,0.02214022140221402,1.0,0.9721703508174939,0.9721703508174939,0.9721703508174939,11558.609756097561,True,6.190335398347102,30.951676991735514,31.29586776859504,30.400000000000002,0.883485,3.618959623966941,0.949154375,85.0,335,200000
